#1
double TPdata(23372,3)
100 23.8582915982798 3.97180290222168
101 23.8593667188641 3.96436424255371
102 23.8604418397925 3.96728019714355
103 23.8632064380452 3.96503372192383
104 23.8616705498462 3.96264343261719
105 23.8627456715118 3.95880508422852
106 23.8652030937535 3.95435676574707
107 23.8656638606239 3.95322608947754
108 23.8676605177926 3.95530891418457
109 23.8691964087297 3.95827445983887
110 23.8705787111734 3.96219711303711
111 23.8704251219849 3.96134414672852
112 23.8727289605494 3.96307983398438
113 23.8731897284519 3.95829429626465
114 23.8765686950008 3.95847778320313
115 23.8770294634299 3.9519962310791
116 23.8784117690961 3.96347160339355
117 23.878872537778 3.96399726867676
118 23.8797940753311 3.95463943481445
119 23.8827122792502 3.95394020080566
120 23.8850161262399 3.95785789489746
121 23.8854768958274 3.96408653259277
122 23.8876271547379 3.96421051025391
123 23.8887022847092 3.96874809265137
124 23.8910061358061 3.96747856140137
125 23.8917740865228 3.9696605682373
126 23.8943851202724 3.95624122619629
127 23.8979176985752 3.96946716308594
128 23.900221555991 3.96241035461426
129 23.9008359182354 3.95385589599609
130 23.9028325963053 3.9541187286377
131 23.9068259560049 3.96174583435059
132 23.910204956381 3.96248474121094
133 23.9117408667662 3.96787528991699
134 23.9129695955799 3.96230125427246
135 23.9145055072289 3.96468658447266
136 23.9177309239772 3.96447334289551
137 23.921724301384 3.96148300170898
138 23.9235674002495 3.96230125427246
139 23.9257176835372 3.96104164123535
140 23.9297110704367 3.96510810852051
141 23.9329365017821 3.95640487670898
142 23.9350867910658 3.95877532958984
143 23.9373906739684 3.95198135375977
144 23.9409232974873 3.96849517822266
145 23.9441487395963 3.96064987182617
146 23.9456846654984 3.95590896606445
147 23.9482957411433 3.96033744812012
148 23.9536714915077 3.95704956054688
149 23.9575113184625 3.96592636108398
150 23.9601224032984 3.96123504638672
151 23.9615047431507 3.96154251098633
152 23.96565176612 3.95890922546387
153 23.970566762934 3.9626335144043
154 23.9730242640373 3.95373191833496
155 23.9757889549271 3.96436424255371
156 23.9794752129856 3.96034240722656
157 23.9859261743199 3.9544361114502
158 23.9893052542477 3.9614631652832
159 23.9926843375739 3.96207313537598
160 23.995756234456 3.96053581237793
161 24.003435988949 3.96027793884277
162 24.0060471094755 3.95888442993164
163 24.0085046365306 3.96316413879395
164 24.0123445261528 3.95899353027344
165 24.0184883586766 3.95936050415039
166 24.0238642213511 3.95363273620606
167 24.0255537799682 3.95281448364258
168 24.0306224609172 3.95976219177246
169 24.0327728127209 3.9592960357666
170 24.041988621754 3.9588695526123
171 24.0442925779621 3.96007461547852
172 24.0484397031181 3.96138877868652
173 24.0524332358843 3.96305503845215
174 24.0594987285605 3.97571067810059
175 24.0637994705079 3.96639251708984
176 24.0674858251302 3.96452789306641
177 24.0705577904052 3.97089538574219
178 24.0786985119682 3.95780830383301
179 24.0819240863456 3.96146812438965
180 24.0860712579526 3.96075401306152
181 24.091447228766 3.96349143981934
182 24.0995880009451 3.96059036254883
183 24.1034279946687 3.95566101074219
184 24.1078823928865 3.95519981384277
185 24.1114151956725 3.95119781494141
186 24.1157160040781 3.95869102478027
187 24.1252392422829 3.95309715270996
188 24.128925664319 3.96338233947754
189 24.1352233113215 3.96323852539063
190 24.1373737300748 3.96284675598145
191 24.1485866501599 3.95541801452637
192 24.1530411082513 3.95244255065918
193 24.1565739585234 3.9664867401123
194 24.1616428371418 3.95834884643555
195 24.1705517938525 3.96269302368164
196 24.1754670904263 3.95526924133301
197 24.1802287908398 3.95952415466309
198 24.1876017596342 3.96191444396973
199 24.1900594194946 3.95417327880859
200 24.2009653068156 3.95704460144043
201 24.2055734388585 3.95700492858887
202 24.2109496008972 3.96265830993652
203 24.2157113516017 3.9598217010498
204 24.2249276624607 3.95181274414062
205 24.230764672415 3.95081596374512
206 24.2356800570846 3.95839347839356
207 24.2401346306533 3.95443115234375
208 24.2507334673725 3.9566032409668
209 24.2550344541295 3.95359802246094
210 24.2605643023363 3.95598335266113
211 24.2676302327355 3.95330543518066
212 24.2776147249406 3.95843315124512
213 24.2823765701355 3.95752563476563
214 24.2877528550803 3.95242767333984
215 24.2919002807736 3.96101188659668
216 24.2994271034429 3.95805130004883
217 24.3095652994069 3.94829177856445
218 24.3167849424567 3.95404930114746
219 24.3210860137761 3.95553207397461
220 24.3273840210001 3.95064735412598
221 24.3372150802667 3.95235328674316
222 24.3430522853183 3.95498657226562
223 24.3488895005123 3.96435432434082
224 24.3554947825692 3.96045150756836
225 24.366554818813 3.95276985168457
226 24.3717776263632 3.95763969421387
227 24.3783829534224 3.95292358398438
228 24.3837593920119 3.95854225158691
229 24.3954339740053 3.95973243713379
230 24.4015785071399 3.95799674987793
231 24.4074158240277 3.95930595397949
232 24.4143284492493 3.96408157348633
233 24.4200121739762 3.95932083129883
234 24.4333766456827 3.96473617553711
235 24.4390604026373 3.95621643066406
236 24.4456658619909 3.95769920349121
237 24.4501207140047 3.96473617553711
238 24.4625636078203 3.96181526184082
239 24.470090812872 3.9546989440918
240 24.4760818656818 3.95615196228027
241 24.4839163354776 3.96389808654785
242 24.4952840300235 3.96643218994141
243 24.4991244760633 3.96916961669922
244 24.5071126178896 3.96662559509277
245 24.5147935414052 3.95965309143066
246 24.5255468638316 3.96565361022949
247 24.5339959270292 3.95421295166016
248 24.5392189949075 3.9605655670166
249 24.5473608522082 3.96259880065918
250 24.5531984224191 3.95907287597656
251 24.5680996344812 3.96138381958008
252 24.5728618914494 3.96155738830566
253 24.579160370712 3.95484275817871
254 24.5868414589661 3.95459480285645
255 24.6005138395137 3.96167144775391
256 24.6060442564413 3.95278968811035
257 24.6131109135432 3.95550231933594
258 24.6200239620494 3.95102424621582
259 24.6340037258361 3.94992828369141
260 24.6416849394953 3.95856704711914
261 24.6485980468059 3.95357818603516
262 24.6547430430258 3.95456008911133
263 24.6682620742787 3.95917205810547
264 24.6759433662752 3.95672721862793
265 24.6839319285843 3.95534362792969
266 24.6897697361322 3.9598316192627
267 24.697143823326 3.97089538574219
268 24.7118920462777 3.96418571472168
269 24.7186516701043 3.95984649658203
270 24.7264867056514 3.95966300964355
271 24.7341681307919 3.96863899230957
272 24.7489165163017 3.9597225189209
273 24.7549080664119 3.95761489868164
274 24.7627431865278 3.96030769348145
275 24.7688883915636 3.95524940490723
276 24.7845587152911 3.96462211608887
277 24.792393904569 3.96334762573242
278 24.7985391638499 3.96863403320313
279 24.8063743857385 3.96379890441895
280 24.8148241553169 3.96050109863281
281 24.8297265280113 3.96589164733887
282 24.8377154560592 3.9662239074707
283 24.8447826005556 3.96211280822754
284 24.8527715644128 3.96314430236816
285 24.8678277402539 3.96777610778809
286 24.8765849347954 3.95599822998047
287 24.8841130676509 3.95968284606934
288 24.8908730380621 3.96269798278809
289 24.9060830212297 3.96500396728516
290 24.9142257677972 3.96697273254395
291 24.9225221713946 3.96655616760254
292 24.9295894943259 3.96696281433105
293 24.9438778230659 3.96433944702148
294 24.9537106867526 3.96091766357422
295 24.9601635191905 3.96674957275391
296 24.9679991181027 3.96636276245117
297 24.9758347352941 3.95733222961426
298 24.9911987436312 3.97258148193359
299 24.9998026189978 3.96329803466797
300 25.0061018988662 3.96640243530273
301 25.0140912464246 3.95607261657715
302 25.0288408610751 3.95777854919434
303 25.0371375477798 3.9581356048584
304 25.0469706844868 3.96145820617676
305 25.0549601292583 3.95673713684082
306 25.0703244995417 3.96375923156738
307 25.0778530666377 3.96566352844238
308 25.0861498744119 3.96052093505859
309 25.0938321221065 3.96426010131836
310 25.1088893785589 3.97115325927734
311 25.1179544940782 3.96462211608887
312 25.125944107702 3.96130447387695
313 25.1330118586734 3.9598217010498
314 25.1410015081157 3.96579742431641
315 25.1583636964687 3.96813812255859
316 25.1655851640707 3.96762237548828
317 25.1731139446986 3.96487503051758
318 25.1811036895374 3.96856956481934
319 25.196314987058 3.97177810668945
320 25.2056876390245 3.96188468933105
321 25.2133701601425 3.96424026489258
322 25.2204380950917 3.96390800476074
323 25.2381079975389 3.96912498474121
324 25.2437931163538 3.9649097442627
325 25.2539341629979 3.96377906799316
326 25.2613094888809 3.96420059204102
327 25.2771357636706 3.96455268859863
328 25.2857403715514 3.9558048248291
329 25.2944986557836 3.9686092376709
330 25.3038715817533 3.9578727722168
331 25.3114006723793 3.96070442199707
332 25.3253833140367 3.96645698547363
333 25.3346026700522 3.96966552734375
334 25.3433610817086 3.95668754577637
335 25.3515048884783 3.96431465148926
336 25.3679462189274 3.96348648071289
337 25.3754754531988 3.96762237548828
338 25.384233971447 3.95647926330566
339 25.3923778773291 3.96114082336426
340 25.4092803865274 3.95884971618652
341 25.4178853329787 3.95749588012695
342 25.4258756601396 3.95378150939941
343 25.435248952771 3.95600318908691
344 25.4519980162187 3.95512046813965
345 25.4606030721235 3.96016883850098
346 25.468439838649 3.95708427429199
347 25.4742790099102 3.95873069763184
348 25.4850354045997 3.96688842773438
349 25.50178471635 3.96296081542969
350 25.5097752431309 3.96065979003906
351 25.5182267825305 3.9536376953125
352 25.528214992879 3.96626853942871
353 25.5429668655775 3.96851501464844
354 25.5509574903457 3.95936546325684
355 25.561406797577 3.96936798095703
356 25.5693974662213 3.96737442016602
357 25.5873765401885 3.9589786529541
358 25.5944452622977 3.95890426635742
359 25.6041263623732 3.95732231140137
360 25.6119634638279 3.96343193054199
361 25.6217982836873 3.96259880065918
362 25.6371652473788 3.96325340270996
363 25.64623178894 3.96800918579102
364 25.6543763301964 3.96380386352539
365 25.6640576030455 3.95073661804199
366 25.6812688236919 3.9588695526123
367 25.6904891567529 3.9597225189209
368 25.6980191141991 3.95449562072754
369 25.7067784736974 3.95393524169922
370 25.7239899133014 3.95255165100098
371 25.7319809688183 3.95724296569824
372 25.7404330674621 3.9582447052002
373 25.749346212714 3.95045890808106
374 25.7654821393004 3.96167640686035
375 25.7748563798763 3.95712890625
376 25.7825402031431 3.95340461730957
377 25.791299783114 3.95327072143555
378 25.8002130633811 3.95384101867676
379 25.8165029125863 3.94841079711914
380 25.8258772955933 3.95633544921875
381 25.8337149145873 3.95940017700195
382 25.8426283074399 3.95605773925781
383 25.8589183624068 3.96366996765137
384 25.866448697544 3.95626602172852
385 25.8761305818198 3.947607421875
386 25.885044087262 3.9543270111084
387 25.9024101227157 3.94812316894531
388 25.9100942378616 3.94993324279785
389 25.9183931019696 3.94425010681152
390 25.9273067195977 3.9564395904541
391 25.9446729736232 3.95795707702637
392 25.9537403454856 3.95749588012695
393 25.9608098388398 7.15150756835938
394 25.9692625134741 10.5492393493652
395 25.977407838253 14.0491485595703
396 25.9955427832562 17.5810340881348
397 26.0038418585515 21.0941146850586
398 26.0109114573892 25.5885528564453
399 26.0213621959794 25.5755004882812
400 26.0370383648527 25.5888454437256
401 26.0461059861404 25.590843963623
402 26.0551736319153 25.5867477416992
403 26.0630117861306 25.5895893096924
404 26.0809935031727 25.5899662017822
405 26.0908296968297 25.5925003051758
406 26.099282698775 25.5890586853027
407 26.1061988071041 25.5943103790283
408 26.1235659863755 25.5880867004395
409 26.1327875340047 25.5932144165039
410 26.1424701862726 25.5924160003662
411 26.1498474638849 25.5899513244629
412 26.1579932267448 25.5963981628418
413 26.1767439257876 25.601957321167
414 26.1850434489596 25.5962741851807
415 26.1938040790087 25.5981834411621
416 26.2033332113316 25.6044765472412
417 26.2213156798716 25.606623840332
418 26.2288468277883 25.6049823760986
419 26.2382223620649 25.6021507263184
420 26.2465220372048 25.5974643707275
421 26.2634288463229 25.6004547119141
422 26.2741877691786 25.602180480957
423 26.2815653362053 25.5976776123047
424 26.289557718778 25.5979751586914
425 26.3093850576871 25.6041046142578
426 26.3178386098792 25.6002265930176
427 26.325984780311 25.6049575805664
428 26.3345920762042 25.5962593078613
429 26.3445827151792 25.6125648498535
430 26.3622585338847 25.5988975524902
431 26.3694825909261 25.6101844787598
432 26.3779362944355 25.602269744873
433 26.387158540722 25.6077892303467
434 26.4052956989846 25.5999736785889
435 26.4139031982058 25.601823425293
436 26.4238940731885 25.6131896972656
437 26.4314256755217 25.6126491546631
438 26.4509464377651 25.6056270599365
439 26.4583243932079 25.6116920471191
440 26.4670857363547 25.6098373413086
441 26.4772304780359 25.6145484924316
442 26.4862992882159 25.6150939941406
443 26.5036684337285 25.6195175170898
444 26.5124298952071 25.6108539581299
445 26.5202691169637 25.6148658752441
446 26.5310288629041 25.6167850494385
447 26.5477833930949 25.6166511535645
448 26.5571598180404 25.6158428192139
449 26.5662288441308 25.618729019165
450 26.574836755963 25.6161254882813
451 26.5926675006822 25.6192100524902
452 26.6026589076582 25.6133136749268
453 26.6100371965122 25.6164031982422
454 26.6187989355876 25.6122325897217
455 26.6373984925766 25.6156394958496
456 26.6461603030613 25.6167850494385
457 26.6559981526121 25.6150245666504
458 26.6652211627487 25.6161106109619
459 26.6738293284036 25.6153369903564
460 26.6919680354333 25.6166213989258
461 26.7011911443903 25.6168891906738
462 26.7085696497999 25.6213523864746
463 26.7191762797379 25.6267528533936
464 26.7371615114389 25.6261081695557
465 26.7476145108898 25.6245956420898
466 26.7545319548935 25.6201324462891
467 26.765446173308 25.6279083251953
468 26.7832779304434 25.6210201263428
469 26.7931161818221 25.6227607727051
470 26.8015709521364 25.6207523345947
471 26.8100257437446 25.6267032623291
472 26.8278577376796 25.6238269805908
473 26.837542394767 25.6195720672607
474 26.8476882559686 25.6259742736816
475 26.855835712163 25.6238567352295
476 26.8652129975427 25.6185207366943
477 26.8836601927733 25.6232318878174
478 26.8927301009352 25.6256271362305
479 26.9028761289352 25.6256072998047
480 26.911946089016 25.5995323181152
481 26.931777104051 25.6078784942627
482 26.9394635754913 25.6201969146729
483 26.9505321252856 25.6169486999512
484 26.9586798310937 25.6119499206543
485 26.9777424653386 25.6115482330322
486 26.9877350184704 25.6117366790772
487 26.9961902789691 25.6098918914795
488 27.0058754217099 25.6056915283203
489 27.0224785885638 25.6136112213135
490 27.0330862103808 25.6137897491455
491 27.0420027879839 25.6127285003662
492 27.0506119198681 25.6120094299316
493 27.0607584250779 25.6169536590576
494 27.0778230711879 25.626346206665
495 27.0870472403406 25.6186595916748
496 27.0959639612827 25.6199291229248
497 27.1038045458198 25.6244022369385
498 27.1240979084887 25.6186794281006
499 27.1334759432917 25.6239459991455
500 27.1422390486728 25.6222450256348
501 27.1510021769315 25.6188430786133
502 27.1691434625212 25.6202911376953
503 27.1777529204974 25.6225227355957
504 27.1891297381218 25.6210201263428
505 27.1977392473612 25.6166511535645
506 27.2161882700925 25.6270107269287
507 27.2240291354593 25.6078685760498
508 27.2332537063992 25.6151237487793
509 27.2430932766777 25.6205341339111
510 27.2523179000101 25.6241096496582
511 27.2704597331869 25.6145088195801
512 27.278300725332 25.6251857757568
513 27.2887554100184 25.6122871398926
514 27.297980158843 25.6146377563477
515 27.3156609982877 25.6181587219238
516 27.324885821058 25.6170379638672
517 27.3333419308694 25.6212829589844
518 27.3441042832591 25.6088554382324
519 27.36240036152 25.6121334075928
520 27.3707028164848 25.622314453125
521 27.3813115388261 25.6176826477051
522 27.3908440425745 25.6153369903564
523 27.3980703134567 25.6226318359375
524 27.418672958404 25.6177471160889
525 27.4280518162764 25.5989322662354
526 27.4360469289261 25.6213573455811
527 27.4461945993311 25.611890411377
528 27.4655675098458 25.6194183349609
529 27.47417772819 25.6185802459717
530 27.4820191962574 25.6201622009277
531 27.49262827045 25.6195571899414
532 27.5109251583548 25.6259990692139
533 27.5181516877778 25.624040222168
534 27.5287608761839 25.6156097412109
535 27.5382937987189 25.6186199188232
536 27.5556683884699 25.6211143493652
537 27.5664314537863 25.6214962005615
538 27.5747344134711 25.6213176727295
539 27.5825761164785 25.6202960968018
540 27.5931855085338 25.6156593322754
541 27.6105603824517 25.6143600463867
542 27.619632255019 25.6122573852539
543 27.6294729580731 25.6274124145508
544 27.6370072658515 25.6249080657959
545 27.655458703271 25.6284587860107
546 27.6662220886124 25.6283100128174
547 27.6745252951757 25.6279678344727
548 27.6846736866503 25.6284240722656
549 27.7029716215521 25.6271644592285
550 27.7115824489671 25.6231922149658
551 27.7205008292234 25.6157039642334
552 27.7298805305802 25.6196018218994
553 27.7480249453132 25.6201225280762
554 27.756482121291 25.620955657959
555 27.7672458306313 25.6302787780762
556 27.7752417513462 25.6172512054443
557 27.7836989959103 25.6278884887695
558 27.8027663163908 25.6198001861572
559 27.8101472437253 25.6300159454346
560 27.8206035852371 25.6352825164795
561 27.8285996330815 25.6306308746338
562 27.8481285223256 25.6324508666992
563 27.8558170925758 25.6295845031738
564 27.8645820841475 25.62907371521
565 27.87288578149 25.6304573059082
566 27.8904158766859 25.6182231903076
567 27.9001036001585 25.6182281494141
568 27.908407385394 25.6242038726807
569 27.9174800631213 25.6300754547119
570 27.9345490656665 25.6303581237793
571 27.9436218140686 25.6306903839111
572 27.9513106031024 25.6275512695312
573 27.9619211608986 25.6273429870605
574 27.9691486615048 25.6251956939697
575 27.9885245909953 25.6264652252197
576 27.9969823730701 25.6196811676025
577 28.0063628472118 25.6168048858643
578 28.0146668953817 25.6209953308105
579 28.0318901719088 25.6174247741699
580 28.0403480632809 25.6145683288574
581 28.0501900000765 25.6219326019287
582 28.0594168420375 25.6171371459961
583 28.0763327848574 25.6211044311523
584 28.0854059165949 25.6153964996338
585 28.0937101603646 25.623450088501
586 28.1023219904244 25.6201622009277
587 28.1189305822376 25.6276950836182
588 28.126465988965 25.6240898132324
589 28.1366157472209 25.6298770904541
590 28.1449201177193 25.6283149719238
591 28.1536858644297 25.6258304595947
592 28.1713712125831 25.6222450256348
593 28.1812135336648 25.6277198791504
594 28.1896718014088 25.6230731964111
595 28.1978225159516 25.6209606170654
596 28.2165846133449 25.6225524902344
597 28.2247353932589 25.6230979919434
598 28.2342702930022 25.6280769348145
599 28.2424211158753 25.6243724822998
600 28.260106931706 25.6295696258545
601 28.2694881414173 25.616690826416
602 28.2774852589288 25.6205638885498
603 28.2879430567405 25.6167503356934
604 28.2956326347485 25.6194580078125
605 28.3125497683943 25.6243873596191
606 28.321623538855 25.6283000946045
607 28.3306973338527 25.6171569824219
608 28.3391559784064 25.6254039764404
609 28.3562271259932 25.6277694702148
610 28.3651472196399 25.631245803833
611 28.3751439044918 25.6252056121826
612 28.3834488653254 25.6328773498535
613 28.4020582040493 25.6283298492432
614 28.4114398106359 25.6336559295654
615 28.41943726647 25.623360824585
616 28.4285113259806 25.6305912017822
617 28.4461981226759 25.6338146209717
618 28.4555798526782 25.6255477905273
619 28.4646540099314 25.6231327056885
620 28.4721901930833 25.6325550079346
621 28.4837252000771 25.6167999267578
622 28.5001818786992 25.6203952789307
623 28.5097175611907 25.6204250335693
624 28.5183304589923 25.6266487121582
625 28.5283276002365 25.608805847168
626 28.5464763327695 25.6196960449219
627 28.5560121468305 25.6265594482422
628 28.5629333191709 25.630611038208
629 28.5735458111554 25.6281810760498
630 28.5920023989063 25.633150100708
631 28.6012307308545 25.6291431427002
632 28.6084596086093 25.6321285247803
633 28.6186108249399 25.6346179962158
634 28.6358372017217 25.6285678863525
635 28.6444504232796 25.6293167114258
636 28.6532174750726 25.6352973937988
637 28.6621383583066 25.627025604248
638 28.6718283100735 25.6332592010498
639 28.6876706724481 25.6269065856934
640 28.6964378371774 25.6289100646973
641 28.705205024816 25.6349006652832
642 28.7128955591506 25.6384464263916
643 28.7316605369094 25.637816619873
644 28.7393511318857 25.6316375732422
645 28.7490413066555 25.6312160491943
646 28.7578086317538 25.6366214752197
647 28.7753433506825 25.6349304199219
648 28.7844183727829 25.6326988220215
649 28.793647233992 25.6365570068359
650 28.8030299355792 25.6407821655273
651 28.8194881804342 25.6345188140869
652 28.8276404250757 25.6295398712158
653 28.8377923045868 25.6370727539062
654 28.8456369597943 25.6311367034912
655 28.8550198067797 25.6361949920654
656 28.8728626701662 25.631335067749
657 28.8823994119253 25.6370231628418
658 28.8902441714356 25.6420864105225
659 28.8999347820382 25.6299167633057
660 28.9173164235666 25.6413177490234
661 28.9262380090593 25.6325054168701
662 28.9365440080406 25.6403705596924
663 28.9453118231431 25.6409954071045
664 28.9623860551553 25.6455528259277
665 28.9722306968926 25.6383968353271
666 28.9806909589663 25.6329219818115
667 28.9903818308303 25.6331302642822
668 29.0074562922259 25.6418880462647
669 29.018070190407 25.6372116088867
670 29.0257614419563 25.6321434020996
671 29.0342218390268 25.6312309265137
672 29.0434513874377 25.6341716766357
673 29.0603722921404 25.6405689239502
674 29.0692942580754 25.6333137512207
675 29.079600696537 25.6359172821045
676 29.0874459171873 25.6384662628174
677 29.1051361879419 25.6308242797852
678 29.1145197607284 25.6420665740967
679 29.1235957003613 25.6448535919189
680 29.1322101742518 25.6362049102783
681 29.150208342877 25.6378116607666
682 29.1592843790647 25.6434253692627
683 29.1658991327728 25.6424236297607
684 29.1769750286511 25.6346179962158
685 29.1860511372569 25.6421508789062
686 29.2052802620376 25.6331352233887
687 29.2143564472253 25.6272239685059
688 29.2231249884406 25.6317615509033
689 29.2317397179199 25.6296936035156
690 29.2506614335438 25.6187538146973
691 29.2592762337387 25.6197902679443
692 29.2686602376973 25.621000289917
693 29.2789672886897 25.6272785186768
694 29.2963508942012 25.6188133239746
695 29.3057350018737 25.6243576049805
696 29.3135807513884 25.6255081176758
697 29.3243494570712 25.6265941619873
698 29.3418871374636 25.6310771942139
699 29.3512713725239 25.6235294342041
700 29.35880954757 25.6249328613281
701 29.3685015118064 25.6265247344971
702 29.3751166780788 25.6227657318115
703 29.3945007287876 25.6199440002441
704 29.4043466387122 25.6286373138428
705 29.4120387759494 25.6314144134521
706 29.4212693639179 25.633829498291
707 29.4388075510373 25.6338890075684
708 29.4484997464169 25.6318954467773
709 29.4557304500984 25.6236236572266
710 29.4669611484239 25.6345386505127
711 29.4823457277129 25.6285976409912
712 29.4920380488947 25.6286273956299
713 29.5018842451209 25.629475402832
714 29.5088073691479 25.6333782196045
715 29.5272691030778 25.625220489502
716 29.5368077054206 25.6295993804932
717 29.5440385994653 25.6287910461426
718 29.5534234000867 25.6255477905273
719 29.5611158791945 25.6363140106201
720 29.5789624986662 25.6289497375488
721 29.5852703782606 25.6355205535889
722 29.5940398891136 25.627303314209
723 29.6029632745688 25.6391208648682
724 29.6206562642047 25.6335071563721
725 29.6292720146859 25.6374496459961
726 29.6383493471697 25.6433013916016
727 29.6468112894059 25.6328178405762
728 29.6641968013508 25.6288356781006
729 29.6731203734523 25.6373901367188
730 29.6806592718321 25.6377075195313
731 29.6900444547171 25.6365818023682
732 29.7078917601964 25.6399291992188
733 29.7166615916516 25.639185333252
734 29.7265084472793 25.6283298492432
735 29.7334320349515 25.6341766357422
736 29.7435866560566 25.6345188140869
737 29.7606649517931 25.6423145294189
738 29.7694349212347 25.6329765319824
739 29.7786664927889 25.6386745452881
740 29.785590188129 25.6400779724121
741 29.8026686977436 25.6401226043701
742 29.8128235284709 25.6414665222168
743 29.8203627408671 25.6355354309082
744 29.8294405905257 25.6352081298828
745 29.848519541079 25.625354385376
746 29.8552895173632 25.6336212158203
747 29.865444507412 25.6378463745117
748 29.8731377021612 25.6342014312744
749 29.8914475766426 25.6408515930176
750 29.9002178880612 25.634241104126
751 29.9096036853347 25.6247394561768
752 29.9169892491963 25.6304573059082
753 29.9257596274055 25.637915802002
754 29.9437620545306 25.6248683929443
755 29.9522247673376 25.6338939666748
756 29.9613029739067 25.63840675354
757 29.9688425200749 25.6340625762939
758 29.9863835706251 25.6292026519775
759 29.9931538252001 25.6337997436523
760 30.0026937525712 25.6389671325684
761 30.011002743682 25.6404747009277
762 30.0286978859445 25.640043258667
763 30.0366991983159 25.6340476989746
764 30.0434695544633 25.6297630310059
765 30.0523941357218 25.6323268890381
766 30.0627035953592 25.6285034179688
767 30.0783986544616 25.6337898254395
768 30.085938463874 25.6356494903564
769 30.0936321644213 25.6282108306885
770 30.1031723776122 25.6344692230225
771 30.1197908783049 25.6301795959473
772 30.1281001595324 25.632292175293
773 30.1367172136619 25.6311218261719
774 30.1444110307016 25.6370529174805
775 30.1616452449219 25.6429592132568
776 30.1705701406653 25.6498722076416
777 30.1785717915249 25.6492771148682
778 30.1865734614761 25.6438121795654
779 30.2014997045241 25.6503879547119
780 30.210270826789 25.6434799194336
781 30.2179648125755 25.6507549285889
782 30.2259665765187 25.656725692749
783 30.2342761208217 25.6554363250732
784 30.2493564575169 25.6636734008789
785 30.258743231947 25.6585208892822
786 30.26674509319 25.6448238372803
787 30.2742853260649 25.6480522155762
788 30.2904430250291 25.6451362609863
789 30.2989066126988 25.6518161773682
